,hash_rate,mining_difficulty,transaction_count_24h,active_addresses_7d_avg,average_transaction_fee
2021-07-02 20:00:00,89177797.47926754,19932791027263.0,188568.0,195333.85714285713,4.622864
2021-07-03 00:00:00,98706076.21227616,15634861856766.197,237463.0,203310.2857142857,4.525074
2021-07-03 04:00:00,98706076.21227616,15634861856766.197,237463.0,203310.2857142857,4.525074
2021-07-03 08:00:00,98706076.21227616,15634861856766.197,237463.0,203310.2857142857,4.525074
2021-07-03 12:00:00,98706076.21227616,15634861856766.197,237463.0,203310.2857142857,4.525074
2021-07-03 16:00:00,98706076.21227616,15634861856766.197,237463.0,203310.2857142857,4.525074
2021-07-03 20:00:00,98706076.21227616,15634861856766.197,237463.0,203310.2857142857,4.525074
2021-07-04 00:00:00,82108836.0775171,14363025673660.0,171850.0,210054.57142857142,4.6563
2021-07-04 04:00:00,82108836.0775171,14363025673660.0,171850.0,210054.57142857142,4.6563
2021-07-04 08:00:00,82108836.0775171,14363025673660.0,171850.0,210054.57142857142,4.6563
2021-07-04 12:00:00,82108836.0775171,14363025673660.0,171850.0,210054.57142857142,4.6563
2021-07-04 16:00:00,82108836.0775171,14363025673660.0,171850.0,210054.57142857142,4.6563
2021-07-04 20:00:00,82108836.0775171,14363025673660.0,171850.0,210054.57142857142,4.6563
2021-07-05 00:00:00,94246664.01941094,14363025673660.0,223760.0,210892.0,4.55248
2021-07-05 04:00:00,94246664.01941094,14363025673660.0,223760.0,210892.0,4.55248
2021-07-05 08:00:00,94246664.01941094,14363025673660.0,223760.0,210892.0,4.55248
2021-07-05 12:00:00,94246664.01941094,14363025673660.0,223760.0,210892.0,4.55248
2021-07-05 16:00:00,94246664.01941094,14363025673660.0,223760.0,210892.0,4.55248
2021-07-05 20:00:00,94246664.01941094,14363025673660.0,223760.0,210892.0,4.55248
2021-07-06 00:00:00,101386562.80876024,14363025673660.0,228279.0,214129.57142857142,4.543442
2021-07-06 04:00:00,101386562.80876024,14363025673660.0,228279.0,214129.57142857142,4.543442
2021-07-06 08:00:00,101386562.80876024,14363025673660.0,228279.0,214129.57142857142,4.543442
2021-07-06 12:00:00,101386562.80876024,14363025673660.0,228279.0,214129.57142857142,4.543442
2021-07-06 16:00:00,101386562.80876024,14363025673660.0,228279.0,214129.57142857142,4.543442
2021-07-06 20:00:00,101386562.80876024,14363025673660.0,228279.0,214129.57142857142,4.543442
2021-07-07 00:00:00,87820755.10899657,14363025673660.0,221227.0,214485.7142857143,4.557546
2021-07-07 04:00:00,87820755.10899657,14363025673660.0,221227.0,214485.7142857143,4.557546
2021-07-07 08:00:00,87820755.10899657,14363025673660.0,221227.0,214485.7142857143,4.557546
2021-07-07 12:00:00,87820755.10899657,14363025673660.0,221227.0,214485.7142857143,4.557546
2021-07-07 16:00:00,87820755.10899657,14363025673660.0,221227.0,214485.7142857143,4.557546
2021-07-07 20:00:00,87820755.10899657,14363025673660.0,221227.0,214485.7142857143,4.557546
2021-07-08 00:00:00,99244593.17195547,14363025673660.0,230719.0,214552.2857142857,4.538562
2021-07-08 04:00:00,99244593.17195547,14363025673660.0,230719.0,214552.2857142857,4.538562
2021-07-08 08:00:00,99244593.17195547,14363025673660.0,230719.0,214552.2857142857,4.538562
2021-07-08 12:00:00,99244593.17195547,14363025673660.0,230719.0,214552.2857142857,4.538562
2021-07-08 16:00:00,99244593.17195547,14363025673660.0,230719.0,214552.2857142857,4.538562
2021-07-08 20:00:00,99244593.17195547,14363025673660.0,230719.0,214552.2857142857,4.538562
2021-07-09 00:00:00,93532674.14047602,14363025673660.0,227511.0,220115.57142857142,4.544978
2021-07-09 04:00:00,93532674.14047602,14363025673660.0,227511.0,220115.57142857142,4.544978
2021-07-09 08:00:00,93532674.14047602,14363025673660.0,227511.0,220115.57142857142,4.544978
2021-07-09 12:00:00,93532674.14047602,14363025673660.0,227511.0,220115.57142857142,4.544978
2021-07-09 16:00:00,93532674.14047602,14363025673660.0,227511.0,220115.57142857142,4.544978
2021-07-09 20:00:00,93532674.14047602,14363025673660.0,227511.0,220115.57142857142,4.544978
2021-07-10 00:00:00,114952370.50852396,14363025673660.0,187263.0,212944.14285714287,4.625474
2021-07-10 04:00:00,114952370.50852396,14363025673660.0,187263.0,212944.14285714287,4.625474
2021-07-10 08:00:00,114952370.50852396,14363025673660.0,187263.0,212944.14285714287,4.625474
2021-07-10 12:00:00,114952370.50852396,14363025673660.0,187263.0,212944.14285714287,4.625474
2021-07-10 16:00:00,114952370.50852396,14363025673660.0,187263.0,212944.14285714287,4.625474
2021-07-10 20:00:00,114952370.50852396,14363025673660.0,187263.0,212944.14285714287,4.625474
2021-07-11 00:00:00,89248734.86686642,14363025673660.0,166144.0,212129.0,4.667712
2021-07-11 04:00:00,89248734.86686642,14363025673660.0,166144.0,212129.0,4.667712
2021-07-11 08:00:00,89248734.86686642,14363025673660.0,166144.0,212129.0,4.667712
2021-07-11 12:00:00,89248734.86686642,14363025673660.0,166144.0,212129.0,4.667712
2021-07-11 16:00:00,89248734.86686642,14363025673660.0,166144.0,212129.0,4.667712
2021-07-11 20:00:00,89248734.86686642,14363025673660.0,166144.0,212129.0,4.667712
2021-07-12 00:00:00,89962724.74580133,14363025673660.0,220269.0,211630.2857142857,4.559462
2021-07-12 04:00:00,89962724.74580133,14363025673660.0,220269.0,211630.2857142857,4.559462
2021-07-12 08:00:00,89962724.74580133,14363025673660.0,220269.0,211630.2857142857,4.559462
2021-07-12 12:00:00,89962724.74580133,14363025673660.0,220269.0,211630.2857142857,4.559462
2021-07-12 16:00:00,89962724.74580133,14363025673660.0,220269.0,211630.2857142857,4.559462
2021-07-12 20:00:00,89962724.74580133,14363025673660.0,220269.0,211630.2857142857,4.559462
2021-07-13 00:00:00,97102623.53515066,14363025673660.0,229916.0,211864.14285714287,4.5401679999999995
2021-07-13 04:00:00,97102623.53515066,14363025673660.0,229916.0,211864.14285714287,4.5401679999999995
2021-07-13 08:00:00,97102623.53515066,14363025673660.0,229916.0,211864.14285714287,4.5401679999999995
2021-07-13 12:00:00,97102623.53515066,14363025673660.0,229916.0,211864.14285714287,4.5401679999999995
2021-07-13 16:00:00,97102623.53515066,14363025673660.0,229916.0,211864.14285714287,4.5401679999999995
2021-07-13 20:00:00,97102623.53515066,14363025673660.0,229916.0,211864.14285714287,4.5401679999999995
2021-07-14 00:00:00,121378279.41893831,14363025673660.0,236217.0,214005.57142857142,4.527566
2021-07-14 04:00:00,121378279.41893831,14363025673660.0,236217.0,214005.57142857142,4.527566
2021-07-14 08:00:00,121378279.41893831,14363025673660.0,236217.0,214005.57142857142,4.527566
2021-07-14 12:00:00,121378279.41893831,14363025673660.0,236217.0,214005.57142857142,4.527566
2021-07-14 16:00:00,121378279.41893831,14363025673660.0,236217.0,214005.57142857142,4.527566
2021-07-14 20:00:00,121378279.41893831,14363025673660.0,236217.0,214005.57142857142,4.527566
2021-07-15 00:00:00,91390704.50367121,14363025673660.0,226234.0,213364.85714285713,4.547532
2021-07-15 04:00:00,91390704.50367121,14363025673660.0,226234.0,213364.85714285713,4.547532
2021-07-15 08:00:00,91390704.50367121,14363025673660.0,226234.0,213364.85714285713,4.547532
2021-07-15 12:00:00,91390704.50367121,14363025673660.0,226234.0,213364.85714285713,4.547532
2021-07-15 16:00:00,91390704.50367121,14363025673660.0,226234.0,213364.85714285713,4.547532
2021-07-15 20:00:00,91390704.50367121,14363025673660.0,226234.0,213364.85714285713,4.547532
2021-07-16 00:00:00,107098481.84023969,14363025673660.0,223466.0,212787.0,4.553068
2021-07-16 04:00:00,107098481.84023969,14363025673660.0,223466.0,212787.0,4.553068
2021-07-16 08:00:00,107098481.84023969,14363025673660.0,223466.0,212787.0,4.553068
2021-07-16 12:00:00,107098481.84023969,14363025673660.0,223466.0,212787.0,4.553068
2021-07-16 16:00:00,107098481.84023969,14363025673660.0,223466.0,212787.0,4.553068
2021-07-16 20:00:00,107098481.84023969,14363025673660.0,223466.0,212787.0,4.553068
2021-07-17 00:00:00,101997588.09440474,14348541098817.076,182047.0,212041.85714285713,4.635906
2021-07-17 04:00:00,101997588.09440474,14348541098817.076,182047.0,212041.85714285713,4.635906
2021-07-17 08:00:00,101997588.09440474,14348541098817.076,182047.0,212041.85714285713,4.635906
2021-07-17 12:00:00,101997588.09440474,14348541098817.076,182047.0,212041.85714285713,4.635906
2021-07-17 16:00:00,101997588.09440474,14348541098817.076,182047.0,212041.85714285713,4.635906
2021-07-17 20:00:00,101997588.09440474,14348541098817.076,182047.0,212041.85714285713,4.635906
2021-07-18 00:00:00,97872242.08868839,13672594272814.0,161122.0,211324.42857142858,4.6777560000000005
2021-07-18 04:00:00,97872242.08868839,13672594272814.0,161122.0,211324.42857142858,4.6777560000000005
2021-07-18 08:00:00,97872242.08868839,13672594272814.0,161122.0,211324.42857142858,4.6777560000000005
2021-07-18 12:00:00,97872242.08868839,13672594272814.0,161122.0,211324.42857142858,4.6777560000000005
2021-07-18 16:00:00,97872242.08868839,13672594272814.0,161122.0,211324.42857142858,4.6777560000000005
2021-07-18 20:00:00,97872242.08868839,13672594272814.0,161122.0,211324.42857142858,4.6777560000000005
2021-07-19 00:00:00,115543619.13247934,13672594272814.0,226803.0,212257.85714285713,4.546394
2021-07-19 04:00:00,115543619.13247934,13672594272814.0,226803.0,212257.85714285713,4.546394
2021-07-19 08:00:00,115543619.13247934,13672594272814.0,226803.0,212257.85714285713,4.546394
2021-07-19 12:00:00,115543619.13247934,13672594272814.0,226803.0,212257.85714285713,4.546394
2021-07-19 16:00:00,115543619.13247934,13672594272814.0,226803.0,212257.85714285713,4.546394
2021-07-19 20:00:00,115543619.13247934,13672594272814.0,226803.0,212257.85714285713,4.546394
2021-07-20 00:00:00,82919538.43624988,13672594272814.0,230509.0,212342.57142857142,4.538982
2021-07-20 04:00:00,82919538.43624988,13672594272814.0,230509.0,212342.57142857142,4.538982
2021-07-20 08:00:00,82919538.43624988,13672594272814.0,230509.0,212342.57142857142,4.538982
2021-07-20 12:00:00,82919538.43624988,13672594272814.0,230509.0,212342.57142857142,4.538982
2021-07-20 16:00:00,82919538.43624988,13672594272814.0,230509.0,212342.57142857142,4.538982
2021-07-20 20:00:00,82919538.43624988,13672594272814.0,230509.0,212342.57142857142,4.538982
2021-07-21 00:00:00,98551910.4365265,13672594272814.0,235680.0,212265.85714285713,4.52864
2021-07-21 04:00:00,98551910.4365265,13672594272814.0,235680.0,212265.85714285713,4.52864
2021-07-21 08:00:00,98551910.4365265,13672594272814.0,235680.0,212265.85714285713,4.52864
2021-07-21 12:00:00,98551910.4365265,13672594272814.0,235680.0,212265.85714285713,4.52864
2021-07-21 16:00:00,98551910.4365265,13672594272814.0,235680.0,212265.85714285713,4.52864
2021-07-21 20:00:00,98551910.4365265,13672594272814.0,235680.0,212265.85714285713,4.52864
2021-07-22 00:00:00,103989257.2192314,13672594272814.0,230282.0,212844.14285714287,4.539436
2021-07-22 04:00:00,103989257.2192314,13672594272814.0,230282.0,212844.14285714287,4.539436
2021-07-22 08:00:00,103989257.2192314,13672594272814.0,230282.0,212844.14285714287,4.539436
2021-07-22 12:00:00,103989257.2192314,13672594272814.0,230282.0,212844.14285714287,4.539436
2021-07-22 16:00:00,103989257.2192314,13672594272814.0,230282.0,212844.14285714287,4.539436
2021-07-22 20:00:00,103989257.2192314,13672594272814.0,230282.0,212844.14285714287,4.539436
2021-07-23 00:00:00,91755226.95814537,13672594272814.0,231130.0,213939.0,4.53774
2021-07-23 04:00:00,91755226.95814537,13672594272814.0,231130.0,213939.0,4.53774
2021-07-23 08:00:00,91755226.95814537,13672594272814.0,231130.0,213939.0,4.53774
2021-07-23 12:00:00,91755226.95814537,13672594272814.0,231130.0,213939.0,4.53774
2021-07-23 16:00:00,91755226.95814537,13672594272814.0,231130.0,213939.0,4.53774
2021-07-23 20:00:00,91755226.95814537,13672594272814.0,231130.0,213939.0,4.53774
2021-07-24 00:00:00,104668925.56706952,13672594272814.0,198091.0,216231.0,4.603818
2021-07-24 04:00:00,104668925.56706952,13672594272814.0,198091.0,216231.0,4.603818
2021-07-24 08:00:00,104668925.56706952,13672594272814.0,198091.0,216231.0,4.603818
2021-07-24 12:00:00,104668925.56706952,13672594272814.0,198091.0,216231.0,4.603818
2021-07-24 16:00:00,104668925.56706952,13672594272814.0,198091.0,216231.0,4.603818
2021-07-24 20:00:00,104668925.56706952,13672594272814.0,198091.0,216231.0,4.603818
2021-07-25 00:00:00,103989257.2192314,13672594272814.0,174535.0,218147.14285714287,4.65093
2021-07-25 04:00:00,103989257.2192314,13672594272814.0,174535.0,218147.14285714287,4.65093
2021-07-25 08:00:00,103989257.2192314,13672594272814.0,174535.0,218147.14285714287,4.65093
2021-07-25 12:00:00,103989257.2192314,13672594272814.0,174535.0,218147.14285714287,4.65093
2021-07-25 16:00:00,103989257.2192314,13672594272814.0,174535.0,218147.14285714287,4.65093
2021-07-25 20:00:00,103989257.2192314,13672594272814.0,174535.0,218147.14285714287,4.65093
2021-07-26 00:00:00,101950252.17571706,13672594272814.0,261950.0,223168.14285714287,4.4761
2021-07-26 04:00:00,101950252.17571706,13672594272814.0,261950.0,223168.14285714287,4.4761
2021-07-26 08:00:00,101950252.17571706,13672594272814.0,261950.0,223168.14285714287,4.4761
2021-07-26 12:00:00,101950252.17571706,13672594272814.0,261950.0,223168.14285714287,4.4761
2021-07-26 16:00:00,101950252.17571706,13672594272814.0,261950.0,223168.14285714287,4.4761
2021-07-26 20:00:00,101950252.17571706,13672594272814.0,261950.0,223168.14285714287,4.4761
2021-07-27 00:00:00,115543619.13247934,13672594272814.0,255221.0,226698.42857142858,4.489558
2021-07-27 04:00:00,115543619.13247934,13672594272814.0,255221.0,226698.42857142858,4.489558
2021-07-27 08:00:00,115543619.13247934,13672594272814.0,255221.0,226698.42857142858,4.489558
2021-07-27 12:00:00,115543619.13247934,13672594272814.0,255221.0,226698.42857142858,4.489558
2021-07-27 16:00:00,115543619.13247934,13672594272814.0,255221.0,226698.42857142858,4.489558
2021-07-27 20:00:00,115543619.13247934,13672594272814.0,255221.0,226698.42857142858,4.489558
2021-07-28 00:00:00,106707930.61058386,13672594272814.0,251223.0,228918.85714285713,4.497554
2021-07-28 04:00:00,106707930.61058386,13672594272814.0,251223.0,228918.85714285713,4.497554
2021-07-28 08:00:00,106707930.61058386,13672594272814.0,251223.0,228918.85714285713,4.497554
2021-07-28 12:00:00,106707930.61058386,13672594272814.0,251223.0,228918.85714285713,4.497554
2021-07-28 16:00:00,106707930.61058386,13672594272814.0,251223.0,228918.85714285713,4.497554
2021-07-28 20:00:00,106707930.61058386,13672594272814.0,251223.0,228918.85714285713,4.497554
2021-07-29 00:00:00,108746935.65409821,13672594272814.0,262612.0,233537.42857142858,4.474776
2021-07-29 04:00:00,108746935.65409821,13672594272814.0,262612.0,233537.42857142858,4.474776
2021-07-29 08:00:00,108746935.65409821,13672594272814.0,262612.0,233537.42857142858,4.474776
2021-07-29 12:00:00,108746935.65409821,13672594272814.0,262612.0,233537.42857142858,4.474776
2021-07-29 16:00:00,108746935.65409821,13672594272814.0,262612.0,233537.42857142858,4.474776
2021-07-29 20:00:00,108746935.65409821,13672594272814.0,262612.0,233537.42857142858,4.474776
2021-07-30 00:00:00,112824945.7411269,13672594272814.0,255417.0,237007.0,4.489166
2021-07-30 04:00:00,112824945.7411269,13672594272814.0,255417.0,237007.0,4.489166
2021-07-30 08:00:00,112824945.7411269,13672594272814.0,255417.0,237007.0,4.489166
2021-07-30 12:00:00,112824945.7411269,13672594272814.0,255417.0,237007.0,4.489166
2021-07-30 16:00:00,112824945.7411269,13672594272814.0,255417.0,237007.0,4.489166
2021-07-30 20:00:00,112824945.7411269,13672594272814.0,255417.0,237007.0,4.489166
2021-07-31 00:00:00,112465862.12588961,14319158983942.734,207348.0,238329.42857142858,4.585304
2021-07-31 04:00:00,112465862.12588961,14319158983942.734,207348.0,238329.42857142858,4.585304
2021-07-31 08:00:00,112465862.12588961,14319158983942.734,207348.0,238329.42857142858,4.585304
2021-07-31 12:00:00,112465862.12588961,14319158983942.734,207348.0,238329.42857142858,4.585304
2021-07-31 16:00:00,112465862.12588961,14319158983942.734,207348.0,238329.42857142858,4.585304
2021-07-31 20:00:00,112465862.12588961,14319158983942.734,207348.0,238329.42857142858,4.585304
2021-08-01 00:00:00,110975800.79118258,14496442856349.0,185157.0,239846.85714285713,4.629686
2021-08-01 04:00:00,110975800.79118258,14496442856349.0,185157.0,239846.85714285713,4.629686
2021-08-01 08:00:00,110975800.79118258,14496442856349.0,185157.0,239846.85714285713,4.629686
2021-08-01 12:00:00,110975800.79118258,14496442856349.0,185157.0,239846.85714285713,4.629686
2021-08-01 16:00:00,110975800.79118258,14496442856349.0,185157.0,239846.85714285713,4.629686
2021-08-01 20:00:00,110975800.79118258,14496442856349.0,185157.0,239846.85714285713,4.629686
2021-08-02 00:00:00,103048957.87752669,14496442856349.0,239277.0,236607.85714285713,4.521446
2021-08-02 04:00:00,103048957.87752669,14496442856349.0,239277.0,236607.85714285713,4.521446
2021-08-02 08:00:00,103048957.87752669,14496442856349.0,239277.0,236607.85714285713,4.521446
2021-08-02 12:00:00,103048957.87752669,14496442856349.0,239277.0,236607.85714285713,4.521446
2021-08-02 16:00:00,103048957.87752669,14496442856349.0,239277.0,236607.85714285713,4.521446
2021-08-02 20:00:00,103048957.87752669,14496442856349.0,239277.0,236607.85714285713,4.521446
2021-08-03 00:00:00,121785132.03707698,14496442856349.0,246198.0,235318.85714285713,4.507604
2021-08-03 04:00:00,121785132.03707698,14496442856349.0,246198.0,235318.85714285713,4.507604
2021-08-03 08:00:00,121785132.03707698,14496442856349.0,246198.0,235318.85714285713,4.507604
2021-08-03 12:00:00,121785132.03707698,14496442856349.0,246198.0,235318.85714285713,4.507604
2021-08-03 16:00:00,121785132.03707698,14496442856349.0,246198.0,235318.85714285713,4.507604
2021-08-03 20:00:00,121785132.03707698,14496442856349.0,246198.0,235318.85714285713,4.507604
2021-08-04 00:00:00,98004603.29610927,14496442856349.0,239596.0,233657.85714285713,4.520808
2021-08-04 04:00:00,98004603.29610927,14496442856349.0,239596.0,233657.85714285713,4.520808
2021-08-04 08:00:00,98004603.29610927,14496442856349.0,239596.0,233657.85714285713,4.520808
2021-08-04 12:00:00,98004603.29610927,14496442856349.0,239596.0,233657.85714285713,4.520808
2021-08-04 16:00:00,98004603.29610927,14496442856349.0,239596.0,233657.85714285713,4.520808
2021-08-04 20:00:00,98004603.29610927,14496442856349.0,239596.0,233657.85714285713,4.520808
2021-08-05 00:00:00,115299533.28954034,14496442856349.0,246175.0,231309.7142857143,4.50765
2021-08-05 04:00:00,115299533.28954034,14496442856349.0,246175.0,231309.7142857143,4.50765
2021-08-05 08:00:00,115299533.28954034,14496442856349.0,246175.0,231309.7142857143,4.50765
2021-08-05 12:00:00,115299533.28954034,14496442856349.0,246175.0,231309.7142857143,4.50765
2021-08-05 16:00:00,115299533.28954034,14496442856349.0,246175.0,231309.7142857143,4.50765
2021-08-05 20:00:00,115299533.28954034,14496442856349.0,246175.0,231309.7142857143,4.50765
2021-08-06 00:00:00,114578911.20648071,14496442856349.0,260810.0,232080.14285714287,4.47838
2021-08-06 04:00:00,114578911.20648071,14496442856349.0,260810.0,232080.14285714287,4.47838
2021-08-06 08:00:00,114578911.20648071,14496442856349.0,260810.0,232080.14285714287,4.47838
2021-08-06 12:00:00,114578911.20648071,14496442856349.0,260810.0,232080.14285714287,4.47838
2021-08-06 16:00:00,114578911.20648071,14496442856349.0,260810.0,232080.14285714287,4.47838
2021-08-06 20:00:00,114578911.20648071,14496442856349.0,260810.0,232080.14285714287,4.47838
2021-08-07 00:00:00,120343887.87095772,14496442856349.0,212229.0,232777.42857142858,4.575542
2021-08-07 04:00:00,120343887.87095772,14496442856349.0,212229.0,232777.42857142858,4.575542
2021-08-07 08:00:00,120343887.87095772,14496442856349.0,212229.0,232777.42857142858,4.575542
2021-08-07 12:00:00,120343887.87095772,14496442856349.0,212229.0,232777.42857142858,4.575542
2021-08-07 16:00:00,120343887.87095772,14496442856349.0,212229.0,232777.42857142858,4.575542
2021-08-07 20:00:00,120343887.87095772,14496442856349.0,212229.0,232777.42857142858,4.575542
2021-08-08 00:00:00,113858289.12342106,14496442856349.0,191623.0,233701.14285714287,4.616754
2021-08-08 04:00:00,113858289.12342106,14496442856349.0,191623.0,233701.14285714287,4.616754
2021-08-08 08:00:00,113858289.12342106,14496442856349.0,191623.0,233701.14285714287,4.616754
2021-08-08 12:00:00,113858289.12342106,14496442856349.0,191623.0,233701.14285714287,4.616754
2021-08-08 16:00:00,113858289.12342106,14496442856349.0,191623.0,233701.14285714287,4.616754
2021-08-08 20:00:00,113858289.12342106,14496442856349.0,191623.0,233701.14285714287,4.616754
2021-08-09 00:00:00,109534556.62506332,14496442856349.0,252660.0,235613.0,4.49468
2021-08-09 04:00:00,109534556.62506332,14496442856349.0,252660.0,235613.0,4.49468
2021-08-09 08:00:00,109534556.62506332,14496442856349.0,252660.0,235613.0,4.49468
2021-08-09 12:00:00,109534556.62506332,14496442856349.0,252660.0,235613.0,4.49468
2021-08-09 16:00:00,109534556.62506332,14496442856349.0,252660.0,235613.0,4.49468
2021-08-09 20:00:00,109534556.62506332,14496442856349.0,252660.0,235613.0,4.49468
2021-08-10 00:00:00,118902643.70483847,14496442856349.0,260968.0,237723.0,4.478064
2021-08-10 04:00:00,118902643.70483847,14496442856349.0,260968.0,237723.0,4.478064
2021-08-10 08:00:00,118902643.70483847,14496442856349.0,260968.0,237723.0,4.478064
2021-08-10 12:00:00,118902643.70483847,14496442856349.0,260968.0,237723.0,4.478064
2021-08-10 16:00:00,118902643.70483847,14496442856349.0,260968.0,237723.0,4.478064
2021-08-10 20:00:00,118902643.70483847,14496442856349.0,260968.0,237723.0,4.478064
2021-08-11 00:00:00,105931446.20976518,14496442856349.0,262437.0,240986.0,4.475126
2021-08-11 04:00:00,105931446.20976518,14496442856349.0,262437.0,240986.0,4.475126
2021-08-11 08:00:00,105931446.20976518,14496442856349.0,262437.0,240986.0,4.475126
2021-08-11 12:00:00,105931446.20976518,14496442856349.0,262437.0,240986.0,4.475126
2021-08-11 16:00:00,105931446.20976518,14496442856349.0,262437.0,240986.0,4.475126
2021-08-11 20:00:00,105931446.20976518,14496442856349.0,262437.0,240986.0,4.475126
2021-08-12 00:00:00,108813934.5420037,14496442856349.0,250961.0,241669.7142857143,4.498078
2021-08-12 04:00:00,108813934.5420037,14496442856349.0,250961.0,241669.7142857143,4.498078
2021-08-12 08:00:00,108813934.5420037,14496442856349.0,250961.0,241669.7142857143,4.498078
2021-08-12 12:00:00,108813934.5420037,14496442856349.0,250961.0,241669.7142857143,4.498078
2021-08-12 16:00:00,108813934.5420037,14496442856349.0,250961.0,241669.7142857143,4.498078
2021-08-12 20:00:00,108813934.5420037,14496442856349.0,250961.0,241669.7142857143,4.498078
2021-08-13 00:00:00,108175319.62792763,15324761487407.408,260624.0,241643.14285714287,4.478752
2021-08-13 04:00:00,108175319.62792763,15324761487407.408,260624.0,241643.14285714287,4.478752
2021-08-13 08:00:00,108175319.62792763,15324761487407.408,260624.0,241643.14285714287,4.478752
2021-08-13 12:00:00,108175319.62792763,15324761487407.408,260624.0,241643.14285714287,4.478752
2021-08-13 16:00:00,108175319.62792763,15324761487407.408,260624.0,241643.14285714287,4.478752
2021-08-13 20:00:00,108175319.62792763,15324761487407.408,260624.0,241643.14285714287,4.478752
2021-08-14 00:00:00,126820808.5468918,15556093717703.0,209074.0,241192.42857142858,4.581852
2021-08-14 04:00:00,126820808.5468918,15556093717703.0,209074.0,241192.42857142858,4.581852
2021-08-14 08:00:00,126820808.5468918,15556093717703.0,209074.0,241192.42857142858,4.581852
2021-08-14 12:00:00,126820808.5468918,15556093717703.0,209074.0,241192.42857142858,4.581852
2021-08-14 16:00:00,126820808.5468918,15556093717703.0,209074.0,241192.42857142858,4.581852
2021-08-14 20:00:00,126820808.5468918,15556093717703.0,209074.0,241192.42857142858,4.581852
2021-08-15 00:00:00,140740165.58252627,15556093717703.0,186239.0,240423.2857142857,4.627522
2021-08-15 04:00:00,140740165.58252627,15556093717703.0,186239.0,240423.2857142857,4.627522
2021-08-15 08:00:00,140740165.58252627,15556093717703.0,186239.0,240423.2857142857,4.627522
2021-08-15 12:00:00,140740165.58252627,15556093717703.0,186239.0,240423.2857142857,4.627522
2021-08-15 16:00:00,140740165.58252627,15556093717703.0,186239.0,240423.2857142857,4.627522
2021-08-15 20:00:00,140740165.58252627,15556093717703.0,186239.0,240423.2857142857,4.627522
2021-08-16 00:00:00,124500915.70761941,15556093717703.0,263529.0,241976.0,4.472942
2021-08-16 04:00:00,124500915.70761941,15556093717703.0,263529.0,241976.0,4.472942
2021-08-16 08:00:00,124500915.70761941,15556093717703.0,263529.0,241976.0,4.472942
2021-08-16 12:00:00,124500915.70761941,15556093717703.0,263529.0,241976.0,4.472942
2021-08-16 16:00:00,124500915.70761941,15556093717703.0,263529.0,241976.0,4.472942
2021-08-16 20:00:00,124500915.70761941,15556093717703.0,263529.0,241976.0,4.472942
2021-08-17 00:00:00,133007189.45161822,15556093717703.0,257766.0,241518.57142857142,4.484468
2021-08-17 04:00:00,133007189.45161822,15556093717703.0,257766.0,241518.57142857142,4.484468
2021-08-17 08:00:00,133007189.45161822,15556093717703.0,257766.0,241518.57142857142,4.484468
2021-08-17 12:00:00,133007189.45161822,15556093717703.0,257766.0,241518.57142857142,4.484468
2021-08-17 16:00:00,133007189.45161822,15556093717703.0,257766.0,241518.57142857142,4.484468
2021-08-17 20:00:00,133007189.45161822,15556093717703.0,257766.0,241518.57142857142,4.484468
2021-08-18 00:00:00,104395177.76725851,15556093717703.0,247333.0,239360.85714285713,4.505334
2021-08-18 04:00:00,104395177.76725851,15556093717703.0,247333.0,239360.85714285713,4.505334
2021-08-18 08:00:00,104395177.76725851,15556093717703.0,247333.0,239360.85714285713,4.505334
2021-08-18 12:00:00,104395177.76725851,15556093717703.0,247333.0,239360.85714285713,4.505334
2021-08-18 16:00:00,104395177.76725851,15556093717703.0,247333.0,239360.85714285713,4.505334
2021-08-18 20:00:00,104395177.76725851,15556093717703.0,247333.0,239360.85714285713,4.505334
2021-08-19 00:00:00,119087832.41598378,15556093717703.0,253447.0,239716.0,4.493106
2021-08-19 04:00:00,119087832.41598378,15556093717703.0,253447.0,239716.0,4.493106
2021-08-19 08:00:00,119087832.41598378,15556093717703.0,253447.0,239716.0,4.493106
2021-08-19 12:00:00,119087832.41598378,15556093717703.0,253447.0,239716.0,4.493106
2021-08-19 16:00:00,119087832.41598378,15556093717703.0,253447.0,239716.0,4.493106
2021-08-19 20:00:00,119087832.41598378,15556093717703.0,253447.0,239716.0,4.493106
2021-08-20 00:00:00,123727618.0945286,15556093717703.0,271837.0,241317.85714285713,4.456326
2021-08-20 04:00:00,123727618.0945286,15556093717703.0,271837.0,241317.85714285713,4.456326
2021-08-20 08:00:00,123727618.0945286,15556093717703.0,271837.0,241317.85714285713,4.456326
2021-08-20 12:00:00,123727618.0945286,15556093717703.0,271837.0,241317.85714285713,4.456326
2021-08-20 16:00:00,123727618.0945286,15556093717703.0,271837.0,241317.85714285713,4.456326
2021-08-20 20:00:00,123727618.0945286,15556093717703.0,271837.0,241317.85714285713,4.456326
2021-08-21 00:00:00,131460594.22543663,15556093717703.0,219407.0,242794.0,4.561186
2021-08-21 04:00:00,131460594.22543663,15556093717703.0,219407.0,242794.0,4.561186
2021-08-21 08:00:00,131460594.22543663,15556093717703.0,219407.0,242794.0,4.561186
2021-08-21 12:00:00,131460594.22543663,15556093717703.0,219407.0,242794.0,4.561186
2021-08-21 16:00:00,131460594.22543663,15556093717703.0,219407.0,242794.0,4.561186
