timestamp,funding_rate_avg,funding_rate_deviation,open_interest_total,orderbook_imbalance,market_depth_2%
2017-01-04 00:00:00,-0.015227511115802207,0.0011710134668906694,4500709.299224754,-0.06879818796191184,2635.301286725383
2017-01-04 04:00:00,-0.009657142060227792,0.0006861401228229568,6151129.723667783,-0.16031241659630147,2586.7935500647
2017-01-04 08:00:00,-0.011917323566495736,0.002017653084889481,4885016.658022003,0.23812280062028415,1508.5113712557818
2017-01-04 12:00:00,-0.005759118733873336,0.0018880753546516886,4817719.939651639,0.12130451978989908,1688.1356827495601
2017-01-04 16:00:00,-0.0004423360208202689,0.0008483511360252197,4963867.408276928,0.026785184008496325,1684.6621645208938
2017-01-04 20:00:00,0.000622606836128217,0.0010613627711858198,5701755.402076981,0.017188939414783406,2336.8765131624114
2017-01-05 00:00:00,-0.005374186080331584,0.0008331990214246804,5791850.558756593,0.05257696341907283,1635.04906881117
2017-01-05 04:00:00,-0.0015675942499369742,0.0005898561121767659,4752978.599530045,-0.06803017693604166,1948.5188723649933
2017-01-05 08:00:00,-0.004624677262787172,0.0014254728034634881,4484519.730718957,-0.09464098558522756,1816.0396866851468
2017-01-05 12:00:00,-0.0025475683052684135,0.0017872614219809667,5786875.860863202,0.08386809412869266,2391.5157813342057
2017-01-05 16:00:00,-0.007527213117973124,0.0012614761778986109,4995637.477247458,0.03856670281696593,1982.8045395299962
2017-01-05 20:00:00,-0.005340810519503394,0.0018631233617649617,4821614.781129944,0.27308330724810975,1265.5733225090412
2017-01-06 00:00:00,-0.0023168998777207787,0.0019986104670958902,5437724.137942211,-0.02508710668013036,2098.846476604648
2017-01-06 04:00:00,-0.010221795838909326,0.003704795083488344,5275404.019244584,0.1956153769900238,2019.325894228106
2017-01-06 08:00:00,-0.011827405477210179,0.0006002252449850542,5152787.21955178,0.023345333199551548,2161.437354886622
2017-01-06 12:00:00,-0.006809232581798643,0.0004438418236941031,4528703.637125969,-0.2131256481112424,2289.54353133557
2017-01-06 16:00:00,-0.007787417483074617,0.0008017866001943277,4805009.52170592,0.2661590526343416,1770.4165415395132
2017-01-06 20:00:00,-0.012533844167474894,0.0005221164790183057,4621643.227197571,-0.16309076626396607,2096.9415672992945
2017-01-07 00:00:00,-0.011652529675196257,0.0007905676784380835,4442017.177311033,-0.027205859910999292,1844.8230718358134
2017-01-07 04:00:00,-0.01036582139878146,0.0009797172789488648,5619503.27202254,-0.227048744827161,1442.111162831328
2017-01-07 08:00:00,-0.008444480565635692,0.0014116790092367393,5793597.523832361,-0.07791660719731591,2075.517602173961
2017-01-07 12:00:00,-0.0044231354448879216,0.0006296677033271538,5275612.206567227,0.039271471715275945,1853.951843058655
2017-01-07 16:00:00,-0.005736761569404265,0.0021007042429746162,4824438.780718074,0.13124398387714367,1124.9332190407981
2017-01-07 20:00:00,-0.00245648384778269,0.0011332009032434338,5086784.263971537,-0.17991828209688274,2616.5726621531385
2017-01-08 00:00:00,-0.002697145897954264,0.0015854523200939052,4914811.839308157,0.052787037048676794,1338.7565111346812
2017-01-08 04:00:00,-0.009336924445428099,0.002000765456104322,5303160.575801829,-0.08954168474414474,1835.0183651413465
2017-01-08 08:00:00,-0.01210895408967087,0.000507873902902062,4942359.957821275,0.01037676320172458,1971.3034614959672
2017-01-08 12:00:00,-0.0073413593895107895,0.0009936260707907433,5160774.882910947,-0.039130835690061615,2172.45938193329
2017-01-08 16:00:00,-0.0073051254617920195,0.001212537348507508,5830471.2202346,0.18651967835171593,2406.25908944722
2017-01-08 20:00:00,-0.0029453740165869095,0.0011716885149073858,4902206.429489354,0.33250843306618133,2274.839873514134
2017-01-09 00:00:00,0.0007592049015001561,0.0006607894721661397,5605526.666523708,0.20360216102884857,1146.4383975751123
2017-01-09 04:00:00,0.0020846966537936312,0.00031998458284588103,4945045.37276277,0.12501442135528137,1470.4894395129081
2017-01-09 08:00:00,-0.0017999354625565893,0.001130672134356405,4135147.8336357614,-0.08857543028687628,1425.3901836084763
2017-01-09 12:00:00,0.0019525659906142118,0.00046181396959486343,4954462.501607958,-0.1508710062833948,1551.4048053727815
2017-01-09 16:00:00,-0.005814011423750842,0.0019103252120352874,5038659.953493143,0.17814307287683404,2213.843155606172
2017-01-09 20:00:00,-0.007630281903635536,0.0015864362393844685,4884694.166040921,-0.24269565421529926,2381.623624955661
2017-01-10 00:00:00,-0.007171652594293797,0.0005279913595164633,4977967.129245517,0.301666525929581,2082.8544928239767
2017-01-10 04:00:00,-0.00971058854509005,0.0014680757794484117,4946418.3892856855,0.047958913472300094,2115.0511986095817
2017-01-10 08:00:00,-0.005597073893338737,0.0009960601989244537,4777279.753771754,-0.3786459822407524,1754.0430691519664
2017-01-10 12:00:00,-0.008833881999176481,0.0004221867640248196,5815429.72885309,-0.14914938787284343,2039.5414419763424
2017-01-10 16:00:00,-0.003157911111804939,0.0003956998250838267,4467029.717781419,0.22975707447933258,2021.0305108444632
2017-01-10 20:00:00,-0.0035961991845882084,0.0005810746175383273,5064648.901923826,0.08484063249354057,1373.257665142462
2017-01-11 00:00:00,-0.0046639224006678505,0.0009240857388716564,4631047.4476184575,0.19495378324476878,2311.4685061347377
2017-01-11 04:00:00,-0.007171797265345888,0.0013580404153304112,5667963.9988021245,0.15311988897299983,2129.5701762498297
2017-01-11 08:00:00,-0.009162059910844659,0.0014005114990350348,4541475.209089898,-0.04310637575133609,1631.6585173431326
2017-01-11 12:00:00,-0.012566898479598377,0.0007614707530172753,4671452.223680545,0.05743869767608633,2058.156582838504
2017-01-11 16:00:00,-0.012721971923669601,0.0011820087687696005,4968315.333599974,-0.1080438592630094,1864.073150514549
2017-01-11 20:00:00,-0.009621362828711077,0.0008339118084909752,4375598.848102179,0.0855829167448768,1176.1122207053365
2017-01-12 00:00:00,-0.007979890301813342,0.0011740143292523642,5837859.238176028,0.13707800087816327,2617.8122672282516
2017-01-12 04:00:00,-0.01530429092591861,0.0007429225752809423,4690334.470133871,-0.13793244040245883,1255.413080258492
2017-01-12 08:00:00,-0.01331191060164319,0.0007750856198746174,5328342.032721302,-0.06644898172710141,2788.095603693205
2017-01-12 12:00:00,-0.015243464371444889,0.0012571645374978046,5109520.167571564,0.02384011471035634,2625.8674341654682
2017-01-12 16:00:00,-0.016139427161612072,0.0013993671831047847,5516339.98791342,0.09956699742782872,2070.213316069881
2017-01-12 20:00:00,-0.019501846299797593,0.0007430320730610854,5499320.300680311,0.20874360156226768,2098.455354785381
2017-01-13 00:00:00,-0.016797549126421663,0.000450896888749911,5152591.055103747,0.2926068002983773,1673.8993618416814
2017-01-13 04:00:00,-0.014716503788198844,0.0006269887869672862,4870087.526526649,0.027613109820050212,1314.3705948947063
2017-01-13 08:00:00,-0.015554327619146775,0.0018130534118212867,4933438.236969103,0.13365689859701704,2367.829039235155
2017-01-13 12:00:00,-0.01978068880632931,0.0006758584490487084,4673517.555937604,-0.05733748342958194,1536.720854784227
2017-01-13 16:00:00,-0.021269684403620384,0.00023023102862841261,5383914.277981766,-0.17159606007806444,1314.9551397791176
2017-01-13 20:00:00,-0.023286484065573217,0.0013024737454752446,4898471.927072515,0.20687431035684442,1972.163302757386
2017-01-14 00:00:00,-0.022215787612024387,0.0014013438319705222,5663371.306993459,-0.1727796421456529,2051.2557976210314
2017-01-14 04:00:00,-0.02043118542493374,0.001364614891418027,5175606.550596423,-0.03304510445160758,1689.298513570337
2017-01-14 08:00:00,-0.019623181616873667,0.0005555802411050668,4099972.614572771,-0.2120513376830678,2140.5901618444223
2017-01-14 12:00:00,-0.02148953730538693,0.0004260691176741066,5234540.018947462,-0.033891755319486974,1910.9780664628854
2017-01-14 16:00:00,-0.020901191058762092,0.0004665091026278081,4889709.009849303,-0.018410112411721465,1982.2051781123337
2017-01-14 20:00:00,-0.017828439098575902,0.0015191428156204226,4229778.139110266,-0.22045520786610603,2192.1245349166347
2017-01-15 00:00:00,-0.016977156998412252,0.0011424631507098754,5259603.948340271,-0.213710055331009,2210.8096334800534
2017-01-15 04:00:00,-0.012959220524761806,0.0003283170495027983,5989218.37030365,-0.031201419323406344,1949.837277726777
2017-01-15 08:00:00,-0.012114051160284538,0.0016186026191538545,4241558.771826402,0.043573914713765455,821.9452713132913
2017-01-15 12:00:00,-0.010378361879279482,0.000884004410066765,4585873.646533111,-0.21145961167672236,2150.487008433253
2017-01-15 16:00:00,-0.011458631254656312,0.0014613328305129304,4812897.530777776,-0.04440519408197761,1873.9733557603317
2017-01-15 20:00:00,-0.008155468843862786,0.0016350445182950085,5657201.432476309,-0.18811984881504976,1408.8457782981873
2017-01-16 00:00:00,-0.009087765866887716,0.0009235737219945666,4933970.969074826,-0.032047130826305226,2017.7668662010553
2017-01-16 04:00:00,-0.008090257240186114,0.0020793890766760375,4284655.970871329,0.0018735537478697158,1113.462464975333
2017-01-16 08:00:00,-0.008020791548526328,0.0013949921473436953,5044303.6710264245,-0.14167839908681867,1630.1740420559336
2017-01-16 12:00:00,-0.006582918435515751,0.0019752232725591613,5436970.904820199,-0.015095361826359871,2768.777338830973
2017-01-16 16:00:00,-0.005871448924100814,0.0007343784964395081,4788426.232662483,0.1286723408774052,2618.0904411496995
2017-01-16 20:00:00,-0.005380268872096852,0.00035942524510300096,5388447.620311772,0.06516032401700626,1703.748263366445
2017-01-17 00:00:00,-0.005673343985597892,0.0019419861893148138,4889454.92526836,0.0235648874432126,2658.0266493572244
2017-01-17 04:00:00,-0.005615722268117481,0.0002518374395921489,4855014.762278346,-0.22585842504692613,1242.326708425274
2017-01-17 08:00:00,-0.005344315028257327,0.0004102031929645866,5131617.3686420545,-0.11569372811213091,1663.8073453071408
2017-01-17 12:00:00,-0.004652785831064142,0.0015291574927130164,4601923.638144937,0.04357479586455345,1497.6728915661106
2017-01-17 16:00:00,-0.005562776546020862,0.0026375457441832387,5789140.867124043,-0.24225573522930705,2444.8898991344818
2017-01-17 20:00:00,-0.005733898199685716,0.0015104848310874054,5102913.240950391,-0.00022959911760764368,1217.2780702834225
2017-01-18 00:00:00,-0.005835322535314818,0.0010113048824166992,5490648.87182169,-0.13521399045375243,1929.9128445613023
2017-01-18 04:00:00,-0.005505009964818859,0.0012054511059349205,4432919.01563933,0.1038233741284465,1548.6812094485595
2017-01-18 08:00:00,-0.007370010276256149,0.0005628168330321624,4655336.865638887,0.12170186666063967,1198.2684059753722
2017-01-18 12:00:00,-0.00665111334770608,0.0002233055025280553,4714281.7572260685,0.24784524535350802,2144.398484836586
2017-01-18 16:00:00,-0.00559607680387481,0.0021619261522326425,5104530.3373316815,-0.31725538675687986,1498.2787272891596
2017-01-18 20:00:00,-0.004572521394376038,0.0018834253815049032,4813351.09074615,0.2749950715026991,308.33803894193477
2017-01-19 00:00:00,-0.0045827660886565,0.0019027831608184127,4621183.6025204295,0.22748537912817357,2686.4192050443394
2017-01-19 04:00:00,-0.005692514794555274,0.0005584034171216691,5515489.33002897,0.09423541206920068,2330.5237513539582
2017-01-19 08:00:00,-0.005165795395439938,0.0015873234679538942,4976670.228871218,-0.057985407485746,2084.6841253127404
2017-01-19 12:00:00,-0.0058374768315919735,0.0011948225339290784,5319421.565133016,0.046036008924964955,1443.8460618131307
2017-01-19 16:00:00,-0.004980155478588084,0.001108256031878457,4843372.700766032,0.13712437065870914,2517.963005214059
2017-01-19 20:00:00,-0.005073876248861357,0.001140887626904525,4901475.586793041,-0.1887252057581128,2512.1345367210897
2017-01-20 00:00:00,-0.005172302228478078,0.00035909083417532805,4390675.236370158,-0.25490806010983164,1146.4732935419752
2017-01-20 04:00:00,-0.004078200957203883,0.0016232105917389564,4048911.0209871386,-0.14431100220798346,1210.8480328322712
2017-01-20 08:00:00,-0.0020605645386117455,0.0018470693972446306,5336951.698945233,0.11620493762683204,1902.0490003459217
2017-01-20 12:00:00,-0.003516599529064768,0.0011082023333187528,5718139.306896548,0.09545130560480598,2408.5980618639574
2017-01-20 16:00:00,-0.0037439261488659125,0.0006394151035759535,4128963.681087797,-0.1425651263016255,2749.3771143648705
2017-01-20 20:00:00,-0.0029177200750919357,0.0007664743385928705,5501995.7058320455,-0.21092346357944097,1951.4599503251734
2017-01-21 00:00:00,-0.00220346953239423,0.0010368565456008564,4888059.971377828,-0.05299008028220366,1507.9848240995757
2017-01-21 04:00:00,-0.001587136789288894,0.0007111775514287136,4438812.728925854,0.4377641735369557,2051.6645854022095
2017-01-21 08:00:00,-0.0010526876857815675,0.00035950922411097196,5343121.8917351775,0.037672348967109366,2817.956267719559
2017-01-21 12:00:00,-0.0010259740904973167,0.0009999849373349694,4656712.944521298,0.1676860954253958,2136.4689771327685
2017-01-21 16:00:00,-0.001204488648932523,0.00104298578155238,5246711.976823408,0.16431352139668817,1793.8249176177453
2017-01-21 20:00:00,-0.0012421084355980763,0.0019398795405969177,5094794.194978489,0.223451704584619,1505.6961711354234
2017-01-22 00:00:00,-0.0020094760176752368,0.0012116244014864497,5276578.207223904,0.023743327392839512,2121.7643991915456
2017-01-22 04:00:00,-0.0016427904193071438,0.0007096172608210658,5378024.693364784,-0.1270713568266947,1599.44990454537
2017-01-22 08:00:00,-0.002509918750985586,0.00124310377613456,5646286.141554014,-0.13410718690398948,2464.357053617455
2017-01-22 12:00:00,-0.00208601957950459,0.0032837178833578238,5305691.5393289095,-0.018373735544765225,1751.5203767932737
2017-01-22 16:00:00,-0.0029556867771456607,0.0010421445819399253,4969982.873193787,0.2375641531822104,2467.9094435576435
2017-01-22 20:00:00,-0.002718985991512355,0.0013062564123417653,4442584.005847612,-0.05071021853917946,2708.71305250188
2017-01-23 00:00:00,-0.0016385992697871279,0.0005524650527741432,5432298.502876005,-0.04493399916533004,1290.5427028434299
2017-01-23 04:00:00,-0.0008853560733045756,0.0006809918015524061,5990967.19950441,0.1107618724841884,967.5696328943158
2017-01-23 08:00:00,-0.00039470039101424263,0.0015285658299174713,5746256.274972436,-0.012259053985050483,1256.6981785099765
2017-01-23 12:00:00,-0.0002927564029364348,0.0007681890520941698,4274557.995587407,0.0546530539794099,2402.423002783262
2017-01-23 16:00:00,-0.0009553680988403281,0.0016575823974958213,5089858.497910451,0.16447474771785728,2179.5338677173186
2017-01-23 20:00:00,-0.0003617564692783518,0.0011288879598791292,4135274.0421994403,-0.10886035168784229,1586.9360072061236
2017-01-24 00:00:00,-0.000489642413730131,0.0010207114176139054,5002877.05558822,0.060430622230082755,1347.803249184196
2017-01-24 04:00:00,-0.0004855428812172879,0.0004931250513940079,5727765.7290715305,-0.10593233337335763,2565.636601452532
2017-01-24 08:00:00,9.660507806881469e-05,0.00032117373121694155,5729426.271162042,0.03913871846566438,1966.762913418499
2017-01-24 12:00:00,0.00022769874555113794,0.0004303215961456091,5301093.969900322,0.11321850922648424,1976.6204098550131
2017-01-24 16:00:00,0.0002215973405887444,0.0010408160400524622,5172247.95795167,-0.07022543039577532,2424.4769193668917
2017-01-24 20:00:00,0.0005521138775582681,0.0005745371539363173,6303197.76997848,-0.033652992196792,739.5399478300789
2017-01-25 00:00:00,-1.17722639903289e-05,0.0004089230474004035,5236907.970786482,-0.0663970130504907,2377.8355695323617
2017-01-25 04:00:00,-0.00010334613769104758,0.0004731880756145312,4317749.68944601,-0.009944932674694361,1233.9665854742534
2017-01-25 08:00:00,-0.0006103402622542262,0.0005035590572798018,4645629.310873739,0.2582260385603942,1797.537491938505
2017-01-25 12:00:00,9.96021132975125e-05,0.00209335251426523,5008101.4345426345,0.03786588386948358,2234.6967750396225
2017-01-25 16:00:00,-0.00012577919440879298,0.0005995996133819634,5482813.110254895,-0.08468960447796431,2142.1077973202914
2017-01-25 20:00:00,0.00014075493710778692,0.0007205071639692174,5779860.853772853,0.020448814845801508,2469.4832447566646
2017-01-26 00:00:00,0.00048402181998705043,0.0010992595090778207,4924601.195244503,0.1844692113625979,1776.4358036648896
2017-01-26 04:00:00,0.0010088595695268764,0.0014824837523225232,4955606.98137535,0.13996427309098292,2328.930019093927
2017-01-26 08:00:00,0.0003644673173669055,0.0014547984832129215,5525043.098927116,-0.14771319136330663,1599.1749511701637
2017-01-26 12:00:00,0.0004637491322631711,0.0007383478350564713,4228360.086255761,-0.1962057070867944,2146.9364429983566
2017-01-26 16:00:00,0.0009913922664178496,0.001302212255521406,4644844.926066578,-0.19004792454950195,2698.740680998707
2017-01-26 20:00:00,0.0008695457840110057,0.002304819939619807,5146653.723391615,-0.044198856314369116,1911.598500130891
2017-01-27 00:00:00,0.0009953300019200546,0.000980412779927187,5076671.325613393,0.35111373388253425,3187.8869407341253
2017-01-27 04:00:00,0.0007369048511987415,0.0016923044404223268,5278425.371515185,0.1481237320003389,2504.534542450066
2017-01-27 08:00:00,-0.0001022373110081083,0.0012729901152808724,5705433.559482037,0.09236659190739739,2548.7081896804593
2017-01-27 12:00:00,3.4922782436687044e-05,0.0006942220582605857,5730396.6678574905,0.0940764352271292,2061.9938680300547
2017-01-27 16:00:00,0.0004065237486933521,0.0008099601831565429,5224784.888852381,-0.09895745015912431,1990.5891284547438
2017-01-27 20:00:00,0.00023767537843112684,0.0012338733216597513,4549364.23285128,0.1287310931425863,1893.3773263277214
2017-01-28 00:00:00,1.2485677309924495e-05,0.0015385769926951466,5477524.505087722,0.08465376312601049,2614.7403281637858
2017-01-28 04:00:00,0.00020922962649598618,0.001309858037323326,5425368.573858727,0.16983071764105512,1488.8313417507975
2017-01-28 08:00:00,-0.00012836706427962248,0.0009755267532908765,4940315.992739104,-0.09084056418223847,1595.7774249616075
2017-01-28 12:00:00,-0.0001208310349791669,0.00046396059196864286,5817618.6676788265,0.29515131772108977,2250.1586169473585
2017-01-28 16:00:00,-0.00024349102321133702,0.002455161121106537,5041443.939196845,0.1603274030379192,2797.7502248769565
2017-01-28 20:00:00,-0.0005279286627667737,0.0019844388043029895,4508679.339664208,0.10270117882338733,2351.1990643435215
2017-01-29 00:00:00,0.00017110303947458824,0.0017832296552504267,5994602.025349736,-0.17011284702867527,2427.7268830766257
2017-01-29 04:00:00,0.00048120044057379423,0.0012237650848115913,4415319.63317943,-0.19397191665096128,2170.859769590117
2017-01-29 08:00:00,0.0004251566046314187,0.0012541840936662633,4563079.756363272,-0.07407573036315844,1955.0927851331903
2017-01-29 12:00:00,0.00018629533742519304,0.0008576305826446672,5339096.024497064,0.26392455849822605,1325.3170630560917
2017-01-29 16:00:00,0.00023637843240605354,0.0006724198643272658,4796145.550953527,-0.22640924326736542,2531.026745186413
2017-01-29 20:00:00,0.0002253039441579177,0.0004786373306714394,5326634.1363692405,0.12586796442476944,1851.411674471549
2017-01-30 00:00:00,0.0005148575929035793,0.002156294436464836,5264033.033162156,0.00953190093566373,2248.5090194668637
2017-01-30 04:00:00,0.0007403301597214075,0.0012169404435719029,4980397.876968258,0.21286025482560622,2393.4989698491613
2017-01-30 08:00:00,6.683330447759686e-05,0.0011934733455627822,4781270.449969982,0.35669574480522853,2459.0200999130334
2017-01-30 12:00:00,1.1124408283614244e-05,0.0008060997773746842,4522171.0785742095,0.14606554398250113,2015.8467865187852
2017-01-30 16:00:00,-0.0002951634907526057,0.00212887431279361,6185413.348025504,0.015928016141485552,2715.928201376453
2017-01-30 20:00:00,-0.0005176821109183162,0.0015830026800039013,5226924.226345361,0.08314000675542015,1670.454506733347
2017-01-31 00:00:00,-0.00010790717738149726,0.0012294387627694954,5249747.886116108,-0.0396501239656657,1273.5739101848765
2017-01-31 04:00:00,-0.0003363870379124501,0.0006032765495942872,5111743.045490487,0.018223178425744637,1690.5033480041864
2017-01-31 08:00:00,-0.0001561479972525887,0.0016552138229887676,4655841.840353629,0.08635788649655347,1685.2064131483694
2017-01-31 12:00:00,-0.00010303161411992197,0.0006359853043941395,5408207.555317307,-0.23893555476508302,2030.2974182118767
2017-01-31 16:00:00,-0.000130099483748981,0.0012438779311494032,4973232.079392203,0.23055898299571423,1495.2360444894014
2017-01-31 20:00:00,-0.00010515283910234793,0.0009972080631928612,4764468.534541503,-0.162228355784813,1720.607588126683
2017-02-01 00:00:00,0.0003131330411101052,0.0003551077482862341,5417979.797460276,0.11049934901020982,788.1315990283983
2017-02-01 04:00:00,0.0005052290618851795,0.00037997435553916266,5013820.305729429,-0.17009124453400346,1804.8278816464224
2017-02-01 08:00:00,0.0004372573506283241,0.001518811536398765,5386799.265087428,0.019973274642648465,2012.8446731957872
2017-02-01 12:00:00,0.00027767534999774537,0.00033742133291594234,4481722.836961179,-0.139927007619988,2092.2029399882936
2017-02-01 16:00:00,0.00015644939308255798,0.0008682433300584097,4625922.472169573,0.15692276601556873,2468.114044950168
2017-02-01 20:00:00,0.00010728782632052567,0.0019230438546860218,4703644.556028042,0.0254837816755584,3119.0962341576674
2017-02-02 00:00:00,0.00042905055951444665,0.0007240092744757384,5055605.551691778,0.1982731686125109,2808.1223399947407
2017-02-02 04:00:00,0.00035166749586070737,0.001458220989376841,5384170.452622065,0.2775247591982266,1406.6211780097651
2017-02-02 08:00:00,0.00034803625244304203,0.002256346832168951,4977409.066102189,0.19757176884826003,2185.9592890701624
2017-02-02 12:00:00,0.0005231272109117481,0.0014034248374131951,4854124.96174841,-0.17060403378834196,1055.3142357726103
2017-02-02 16:00:00,0.00033028116174781456,0.0009589199878803493,4883865.132265574,0.2933478284337223,1951.0929129758742
2017-02-02 20:00:00,0.00011251442466113815,0.002130120380483463,5709896.331142728,0.07856526742870952,2454.225145573775
2017-02-03 00:00:00,0.00017772875990156245,0.0017990529534987515,5100958.927776186,-0.018118372400835484,1876.4209934799235
2017-02-03 04:00:00,8.951403912965294e-05,0.0007859564125116331,4922213.435098792,-0.15104376356027427,1899.9055441216071
2017-02-03 08:00:00,8.055591768546636e-05,0.0014847183351801125,4910825.761013991,0.12961471508415892,2669.2904115764563
2017-02-03 12:00:00,8.783832931619256e-05,0.002107141928814918,5342435.28713671,-0.15710470324874368,1457.8697731794218
2017-02-03 16:00:00,2.872917560563721e-05,0.0012379366446821998,4823188.149855194,-0.06798477174024398,1709.6965638044032
2017-02-03 20:00:00,0.0001292481365926518,0.0005336609050555455,4633539.44780903,-0.02395658398851973,1784.8305563399176
2017-02-04 00:00:00,0.00018605855659280864,0.000985938094619635,5287199.4520958755,-0.0020287865922956286,1909.6090174336714
2017-02-04 04:00:00,0.0002533691423056924,0.0015908482878174337,5098960.161339076,-0.0732359291364314,2184.269564760603
2017-02-04 08:00:00,0.0003869674671162042,0.00039353884470306934,4722328.640812741,-0.005402729496286698,1918.810890171223
2017-02-04 12:00:00,0.00046532770667626706,0.00033971424863368186,5305458.320060238,0.2644503564762307,1251.0238019453845
2017-02-04 16:00:00,0.000539042145325414,0.0007529629385678989,4754070.877537402,0.024836421679628826,2247.9062744216044
2017-02-04 20:00:00,0.0005099234686452985,0.0029609250834563665,5121376.922390188,0.043889237649950015,1594.7805070469954
2017-02-05 00:00:00,0.0006041773884923389,0.0006739395170771245,4152356.435601629,-0.01842901078799869,2313.643063520736
2017-02-05 04:00:00,0.0006591064996696538,0.0008246141544350663,5837804.043448564,0.04722146552019995,2076.755456924479
2017-02-05 08:00:00,0.0007863790709667725,0.0005820148895827114,4793971.052944204,0.00937986845273719,2372.892047997641
2017-02-05 12:00:00,0.0006558175633899305,0.0012675118418478586,5178845.106634468,0.010744583305552535,1759.5026640633012
2017-02-05 16:00:00,0.0005492963799306261,0.0017323825070164759,4066976.913845358,0.060490725335824065,1262.9359127224618
2017-02-05 20:00:00,0.00041231393926105807,0.0008077986661530173,6052416.407899553,-0.08760689628653755,1806.1238342324566
2017-02-06 00:00:00,0.00043281235082106954,0.0022474784215637342,5304383.238799198,0.0013324293962834602,2114.8783897425933
2017-02-06 04:00:00,0.0003854021184859166,0.002889638121462483,5347799.393884471,-0.0589530620090571,1154.3942711520187
2017-02-06 08:00:00,0.0004057676462685772,0.0007389702784238049,5516761.533118262,-0.09010545574148084,1770.7754643643138
2017-02-06 12:00:00,0.0003543728432074352,0.00104966398386378,4759933.250868876,0.033821941636797095,1907.1950419491475
2017-02-06 16:00:00,0.0003668826392632291,0.0005868561262768234,5594383.298520991,-0.4025020278262779,2257.487828460797
2017-02-06 20:00:00,0.0003146120317435131,0.0008410168597127439,5035548.797420008,0.20377762584285775,2988.473050355432
2017-02-07 00:00:00,0.0002951775144484943,0.0006092866990563951,4576033.094987619,0.03883695817459369,1997.6295827384847
2017-02-07 04:00:00,0.00037553053885935823,0.0015805692651940362,4913147.269605869,-0.1923143345769371,1694.9543582822969
2017-02-07 08:00:00,0.00020226011180479362,0.0015710490336014306,5239089.80797118,-0.015750527060084056,2402.2759836091623
2017-02-07 12:00:00,0.0003365440599402623,0.0012687757136799233,5307314.13480905,-0.2713720088215185,1475.661222434393
2017-02-07 16:00:00,0.00030001687921948634,0.0009163026298268447,6236852.4414838655,-0.2267931712569266,1820.378276587153
2017-02-07 20:00:00,0.0003385145543175395,0.0006556540987405341,4267790.999251515,-0.11474462390060232,1485.0507960895911
2017-02-08 00:00:00,0.0003505551413513687,0.0012048059235822885,5661708.918184354,0.4253907330908465,1689.009745613656
2017-02-08 04:00:00,0.00041481225112938175,0.0013924060686600968,5121386.854494511,0.13993562579505167,2454.8088153665753
2017-02-08 08:00:00,0.0003813725656652251,0.0012422045006988403,5390105.477680882,0.11926493390076655,2388.588686709002
2017-02-08 12:00:00,0.00029504867867345935,0.0003953730786077916,4918525.158392085,-0.05784538084023592,1657.5139039656594
2017-02-08 16:00:00,0.00020158311229334929,0.0024465242572099762,6189505.006429606,-0.027667990802788915,1620.242317180832
2017-02-08 20:00:00,0.00020847781390211472,0.00043322193161537904,5436389.031152345,0.03386164754444254,1847.2950582941771
